ML-1M :
	userKNN :
1	0.15802980132450795	0.09988410596026762	0.7723417670529739	0.6146707354635755	1-100
5	0.15544701986755477	0.09892384105960564	0.8424024086092282	0.6552428292384116	5-100
10	0.15668874172185912	0.09885761589404271	0.8595197576158464	0.6655996959602645	10-100
15	0.15701986754967365	0.09940397350993663	0.8658755200330648	0.6693156671523194	15-100
20	0.15741721854305105	0.10044701986755278	0.8687452697019404	0.6710080827152326	20-100
25	0.15905629139073316	0.1012748344370888	0.8711551311257797	0.6723141918211928	25-100
30	0.15879139072848156	0.10140728476821485	0.8723048683774364	0.673123607218545	30-100
35	0.15991721854305066	0.1018543046357644	0.8737397447019405	0.6735559101986771	35-100
40	0.16048013245033593	0.10264900662251951	0.8753217895694905	0.674917204900663	40-100
45	0.1604470198675539	0.10273178807947315	0.8752758013244567	0.6746964560596038	45-100
50	0.16185430463576592	0.10347682119205584	0.8758828591059148	0.6749723926490089	50-100
55	0.16096026490066698	0.10243377483443995	0.8762875715231329	0.6753862987748362	55-100
60	0.16197019867550164	0.10379139072847966	0.876756662913861	0.675285119304637	60-100
65	0.16210264900662702	0.10415562913907561	0.8771521728476371	0.6758553956291397	65-100
70	0.16230132450331608	0.10460264900662558	0.8768670392383645	0.6757542178145701	70-100
75	0.16056291390728894	0.10233443708609528	0.8780167781456502	0.6761221327152336	75-100
80	0.16216887417219003	0.10374172185430741	0.8777776334436609	0.6762141171523182	80-100
85	0.1618377483443754	0.10362582781457232	0.8780167774833979	0.6761405310596037	85-100
90	0.16120860927152783	0.10342715231788342	0.878136350662207	0.6760393520860949	90-100
95	0.16182119205298476	0.10342715231788348	0.8784490809602195	0.6763796769205318	95-100
100	0.16253311258278635	0.1045033112582812	0.8781823408939944	0.6763336875165579	100-100
