864	0.4	0.4	0.777778	0.666667
2041	1	0.8	0.722222	0.722222
1386	0.4	0	0.722222	0.722222
2072	0	0	0.722222	0.666667
1315	0.4	0	0.722222	0.666667
5494	0	0	0.722222	0.333333
731	0	0	0.666667	0.666667
5098	0.4	0.4	0.666667	0.666667
3957	0.2	0.2	0.666667	0.666667
3930	0.8	0.8	0.666667	0.666667
1595	0.2	0.2	0.666667	0.666667
890	0.4	0.4	0.666667	0.611111
5952	0	0	0.666667	0.611111
5423	0.4	0.4	0.666667	0.611111
4917	0	0	0.666667	0.611111
3462	1	0.6	0.666667	0.611111
2779	0.4	0	0.666667	0.611111
236	0.6	0.6	0.666667	0.611111
2334	0	0	0.666667	0.611111
4757	0.4	0.2	0.666667	0.555556
3020	0.2	0.2	0.666667	0.555556
5680	0	0	0.666667	0.5
2483	0	0	0.666667	0.5
1331	0	0	0.666667	0.5
5095	0.2	0.2	0.666667	0.444444
4516	0	0	0.666667	0.444444
888	0.6	0.6	0.611111	0.611111
5956	0.2	0.2	0.611111	0.611111
5943	0.4	0	0.611111	0.611111
5448	0.4	0.2	0.611111	0.611111
5430	0	0	0.611111	0.611111
5255	0.4	0.4	0.611111	0.611111
5015	0.6	0.2	0.611111	0.611111
4946	0.4	0.4	0.611111	0.611111
4600	0.6	0.6	0.611111	0.611111
4556	0	0	0.611111	0.611111
4411	0.4	0.2	0.611111	0.611111
4253	0.6	0.6	0.611111	0.611111
4126	0	0	0.611111	0.611111
4086	0.4	0.4	0.611111	0.611111
4021	0.2	0.2	0.611111	0.611111
3891	0	0	0.611111	0.611111
3792	0.8	0.2	0.611111	0.611111
3615	0.2	0.2	0.611111	0.611111
3479	0.4	0	0.611111	0.611111
3402	0.8	0.8	0.611111	0.611111
3192	0.6	0.4	0.611111	0.611111
314	0.4	0.2	0.611111	0.611111
3080	0.6	0.4	0.611111	0.611111
2790	0.4	0.2	0.611111	0.611111
2638	0.6	0.2	0.611111	0.611111
2593	0.2	0.2	0.611111	0.611111
2496	0.2	0.2	0.611111	0.611111
2261	0	0	0.611111	0.611111
2157	0	0	0.611111	0.611111
2089	0	0	0.611111	0.611111
1998	1	1	0.611111	0.611111
1968	0	0	0.611111	0.611111
1837	0.6	0.6	0.611111	0.611111
1802	0.4	0.4	0.611111	0.611111
1574	0.2	0.2	0.611111	0.611111
1530	0.4	0	0.611111	0.611111
1183	0.2	0.2	0.611111	0.611111
1128	0	0	0.611111	0.611111
1101	0.4	0.2	0.611111	0.611111
1029	0.2	0	0.611111	0.611111
6006	0.2	0	0.611111	0.555556
5902	0	0	0.611111	0.555556
5460	0.2	0.2	0.611111	0.555556
5188	0	0	0.611111	0.555556
4947	0	0	0.611111	0.555556
4845	0.4	0.4	0.611111	0.555556
4809	0	0	0.611111	0.555556
4573	0	0	0.611111	0.555556
3889	0.2	0.2	0.611111	0.555556
3686	0	0	0.611111	0.555556
350	0.4	0.4	0.611111	0.555556
3481	0.4	0	0.611111	0.555556
3474	1	0.8	0.611111	0.555556
2912	0	0	0.611111	0.555556
2641	0.8	0.4	0.611111	0.555556
2380	0.6	0.4	0.611111	0.555556
2225	0.4	0.4	0.611111	0.555556
2191	0	0	0.611111	0.555556
2171	0.4	0.2	0.611111	0.555556
1841	0	0	0.611111	0.555556
183	0	0	0.611111	0.555556
1223	0	0	0.611111	0.555556
641	0.6	0.6	0.611111	0.5
5768	0	0	0.611111	0.5
5432	0	0	0.611111	0.5
5092	0.2	0.2	0.611111	0.5
4667	0	0	0.611111	0.5
4297	0.2	0	0.611111	0.5
4202	0.2	0	0.611111	0.5
