2946	0.9	0.9	0.611111	0.611111
1733	1	0.9	0.666667	0.666667
1112	1	0.9	0.888889	0.888889
5831	0.9	0.8	0.777778	0.777778
3509	0.8	0.8	0.833333	0.833333
3402	0.8	0.8	0.833333	0.833333
3108	0.8	0.8	0.777778	0.777778
3081	0.8	0.8	0.777778	0.777778
3018	0.9	0.8	0.666667	0.666667
2909	0.9	0.8	0.722222	0.722222
1998	0.8	0.8	0.888889	0.888889
10	0.9	0.8	0.777778	0.777778
746	0.7	0.7	0.611111	0.611111
641	0.7	0.7	0.944444	0.722222
5780	0.7	0.7	0.666667	0.611111
5103	0.7	0.7	0.666667	0.666667
4867	0.7	0.7	0.888889	0.888889
4344	0.9	0.7	0.777778	0.777778
3705	0.8	0.7	0.722222	0.722222
3590	0.7	0.7	0.833333	0.833333
3456	0.7	0.7	0.666667	0.5
3391	1	0.7	0.833333	0.833333
2537	0.7	0.7	0.722222	0.722222
2496	0.7	0.7	0.833333	0.833333
2063	0.8	0.7	0.833333	0.833333
2047	0.7	0.7	0.833333	0.777778
2041	0.9	0.7	0.944444	0.944444
1980	0.9	0.7	0.722222	0.722222
1899	0.9	0.7	0.833333	0.833333
1505	0.7	0.7	0.833333	0.833333
1125	0.8	0.7	0.722222	0.722222
1124	0.7	0.7	0.777778	0.777778
770	0.8	0.6	0.722222	0.722222
678	0.7	0.6	0.833333	0.833333
5482	0.6	0.6	0.722222	0.722222
5404	0.6	0.6	0.666667	0.611111
5182	0.6	0.6	0.777778	0.777778
5026	0.9	0.6	0.833333	0.833333
4578	0.6	0.6	0.611111	0.611111
4523	0.7	0.6	0.833333	0.833333
4356	0.6	0.6	0.833333	0.722222
424	0.7	0.6	0.833333	0.833333
3945	0.7	0.6	0.722222	0.722222
3942	0.6	0.6	0.888889	0.888889
3827	0.7	0.6	0.555556	0.555556
3665	0.7	0.6	0.888889	0.888889
3562	0.7	0.6	0.722222	0.722222
3450	0.6	0.6	0.722222	0.611111
3430	0.6	0.6	0.666667	0.666667
3394	0.7	0.6	0.833333	0.833333
326	0.8	0.6	0.722222	0.722222
3158	0.6	0.6	0.888889	0.888889
3029	0.7	0.6	0.777778	0.777778
2933	0.6	0.6	0.722222	0.666667
2872	0.6	0.6	0.722222	0.722222
2777	0.8	0.6	0.888889	0.888889
2643	0.7	0.6	0.888889	0.888889
264	0.7	0.6	0.777778	0.777778
2611	0.6	0.6	0.888889	0.888889
2529	0.6	0.6	0.833333	0.833333
245	0.6	0.6	0.777778	0.777778
2247	0.6	0.6	0.888889	0.833333
2121	0.6	0.6	0.833333	0.833333
2073	0.8	0.6	0.888889	0.888889
2029	0.7	0.6	0.666667	0.611111
1912	0.9	0.6	0.833333	0.833333
1884	0.6	0.6	0.777778	0.777778
1712	0.7	0.6	0.833333	0.833333
1667	0.7	0.6	0.611111	0.555556
1586	0.6	0.6	0.888889	0.888889
1369	0.6	0.6	0.833333	0.833333
1218	0.7	0.6	0.722222	0.722222
117	0.8	0.6	0.888889	0.833333
97	0.5	0.5	0.833333	0.722222
922	0.5	0.5	0.833333	0.777778
869	0.5	0.5	0.833333	0.833333
824	0.5	0.5	0.611111	0.611111
802	0.5	0.5	0.555556	0.555556
777	0.5	0.5	0.888889	0.833333
766	0.5	0.5	0.666667	0.5
755	0.8	0.5	0.888889	0.777778
637	0.5	0.5	0.833333	0.833333
624	0.7	0.5	0.833333	0.833333
5888	0.6	0.5	0.722222	0.722222
577	0.5	0.5	0.611111	0.611111
5643	0.6	0.5	0.833333	0.833333
5595	0.8	0.5	0.722222	0.611111
5522	0.5	0.5	0.722222	0.722222
5517	0.8	0.5	0.777778	0.722222
5488	0.6	0.5	0.722222	0.666667
5413	0.6	0.5	0.722222	0.555556
5367	0.8	0.5	0.888889	0.888889
5355	0.7	0.5	0.944444	0.833333
533	0.7	0.5	0.666667	0.666667
5289	0.6	0.5	0.833333	0.833333
5273	0.6	0.5	0.722222	0.722222
5220	0.8	0.5	0.666667	0.666667
5034	0.5	0.5	0.777778	0.777778
4945	0.5	0.5	0.888889	0.888889
4823	0.7	0.5	0.833333	0.833333
4786	0.5	0.5	0.944444	0.944444
4748	0.5	0.5	0.833333	0.833333
4634	0.5	0.5	0.833333	0.666667
4560	0.7	0.5	0.833333	0.833333
4508	0.6	0.5	0.833333	0.833333
4425	0.9	0.5	0.888889	0.888889
4227	0.6	0.5	0.888889	0.888889
419	0.5	0.5	0.944444	0.888889
4141	0.5	0.5	0.555556	0.555556
4099	0.6	0.5	0.666667	0.555556
4086	0.5	0.5	0.777778	0.777778
4085	0.7	0.5	0.722222	0.722222
4048	0.6	0.5	0.777778	0.777778
3992	0.5	0.5	0.833333	0.833333
3951	0.6	0.5	0.777778	0.722222
3930	0.5	0.5	0.888889	0.888889
3886	0.6	0.5	0.777778	0.722222
3841	0.6	0.5	0.833333	0.833333
3823	0.5	0.5	0.611111	0.611111
3792	0.8	0.5	0.833333	0.833333
3778	0.6	0.5	0.833333	0.833333
3773	0.8	0.5	0.777778	0.777778
3769	0.5	0.5	0.833333	0.833333
3756	0.5	0.5	0.777778	0.777778
3691	0.5	0.5	0.611111	0.611111
368	0.5	0.5	0.777778	0.722222
3679	0.5	0.5	0.888889	0.888889
3675	0.5	0.5	0.833333	0.833333
3650	0.6	0.5	0.722222	0.722222
3589	0.6	0.5	0.777778	0.777778
3526	0.5	0.5	0.777778	0.777778
3462	0.8	0.5	0.888889	0.888889
3411	0.6	0.5	0.888889	0.833333
3389	0.5	0.5	0.944444	0.944444
3270	0.5	0.5	0.888889	0.888889
3265	0.6	0.5	0.833333	0.777778
3259	0.6	0.5	0.722222	0.722222
3125	0.5	0.5	0.722222	0.722222
3063	0.5	0.5	0.888889	0.611111
3013	0.5	0.5	0.833333	0.722222
2873	0.6	0.5	0.777778	0.722222
284	0.7	0.5	0.777778	0.722222
2753	0.7	0.5	0.722222	0.666667
272	0.5	0.5	0.777778	0.777778
263	0.5	0.5	0.777778	0.666667
26	0.6	0.5	0.833333	0.833333
2403	0.6	0.5	0.833333	0.777778
2380	0.8	0.5	0.888889	0.833333
2288	0.9	0.5	0.888889	0.888889
2186	0.5	0.5	0.722222	0.666667
2116	0.7	0.5	0.722222	0.722222
2106	0.7	0.5	0.833333	0.777778
2070	0.6	0.5	0.666667	0.5
1903	0.5	0.5	0.888889	0.722222
1817	0.5	0.5	0.833333	0.833333
1800	0.5	0.5	0.722222	0.666667
175	0.7	0.5	0.777778	0.777778
1697	0.6	0.5	0.833333	0.833333
1690	0.5	0.5	0.722222	0.666667
1666	0.7	0.5	0.555556	0.555556
148	0.5	0.5	0.888889	0.888889
1333	0.5	0.5	0.666667	0.666667
1325	0.6	0.5	0.833333	0.833333
127	0.5	0.5	0.777778	0.777778
1164	0.5	0.5	0.666667	0.666667
1135	0.7	0.5	0.722222	0.722222
1117	0.5	0.5	0.777778	0.777778
1068	0.6	0.5	0.833333	0.777778
1050	0.5	0.5	0.722222	0.722222
1021	0.6	0.5	0.944444	0.888889
965	0.4	0.4	0.777778	0.666667
931	0.5	0.4	0.777778	0.777778
899	0.5	0.4	0.777778	0.777778
846	0.4	0.4	0.833333	0.833333
811	0.4	0.4	0.833333	0.666667
791	0.5	0.4	0.833333	0.833333
790	0.4	0.4	0.777778	0.444444
753	0.4	0.4	0.777778	0.777778
735	0.5	0.4	0.888889	0.888889
722	0.4	0.4	0.722222	0.666667
720	0.4	0.4	0.777778	0.722222
692	0.4	0.4	0.777778	0.777778
661	0.4	0.4	0.833333	0.555556
655	0.4	0.4	0.666667	0.666667
639	0.4	0.4	0.777778	0.777778
610	0.4	0.4	0.888889	0.888889
6010	0.4	0.4	0.777778	0.777778
5990	0.4	0.4	0.777778	0.722222
5954	0.4	0.4	0.944444	0.944444
5953	0.4	0.4	0.888889	0.833333
5950	0.5	0.4	0.722222	0.722222
59	0.5	0.4	0.833333	0.777778
5903	0.4	0.4	0.777778	0.611111
5889	0.4	0.4	0.833333	0.833333
5875	0.4	0.4	0.722222	0.722222
5823	0.4	0.4	0.833333	0.777778
575	0.5	0.4	0.777778	0.666667
5745	0.4	0.4	0.722222	0.5
5722	0.4	0.4	0.888889	0.888889
5709	0.5	0.4	0.777778	0.611111
5682	0.5	0.4	0.666667	0.666667
5664	0.4	0.4	0.777778	0.777778
558	0.5	0.4	0.722222	0.722222
5543	0.5	0.4	0.833333	0.833333
5539	0.4	0.4	0.833333	0.833333
5487	0.4	0.4	0.833333	0.5
5458	0.4	0.4	0.833333	0.833333
5428	0.4	0.4	0.666667	0.666667
5424	0.4	0.4	0.833333	0.777778
5412	0.4	0.4	0.888889	0.888889
5386	0.4	0.4	0.611111	0.611111
5361	0.4	0.4	0.666667	0.666667
5359	0.5	0.4	0.833333	0.833333
5333	0.6	0.4	0.833333	0.833333
5312	0.4	0.4	0.944444	0.944444
5271	0.4	0.4	0.666667	0.666667
5265	0.4	0.4	0.833333	0.833333
5264	0.4	0.4	0.888889	0.833333
5253	0.4	0.4	0.833333	0.833333
5222	0.6	0.4	0.833333	0.833333
5198	0.4	0.4	0.777778	0.777778
5181	0.4	0.4	0.833333	0.722222
